longitude,latitude,aver_price,latlon
113.849045,22.741171,35.5,"113.849045,22.741171"
113.976244,22.53759,151.3,"113.976244,22.53759"
114.072046,22.659611,86.7,"114.072046,22.659611"
114.043012,22.654776,52.2,"114.043012,22.654776"
114.108254,22.564313,108.9,"114.108254,22.564313"
114.120013,22.54421,110.0,"114.120013,22.54421"
113.874798,22.582825,88.4,"113.874798,22.582825"
114.026124277,22.5449648632,207.1,"114.026124277,22.5449648632"
114.066177285,22.5726327513,186.0,"114.066177285,22.5726327513"
114.268117,22.724439,93.3,"114.268117,22.724439"
114.143662205,22.6202785702,136.7,"114.143662205,22.6202785702"
114.054127185,22.6036823592,106.8,"114.054127185,22.6036823592"
114.225089,22.734888,50.0,"114.225089,22.734888"
113.816782,22.708482,33.7,"113.816782,22.708482"
113.9611,22.553981,183.9,"113.9611,22.553981"
113.942520066,22.5138344963,123.3,"113.942520066,22.5138344963"
114.048641245,22.5227511372,92.8,"114.048641245,22.5227511372"
114.243857,22.567728,54.3,"114.243857,22.567728"
114.030097,22.662137,57.0,"114.030097,22.662137"
114.176566,22.641429,42.9,"114.176566,22.641429"
113.91857252,22.5452193588,220.0,"113.91857252,22.5452193588"
113.932017,22.491547,130.4,"113.932017,22.491547"
114.228640798,22.7064828014,62.5,"114.228640798,22.7064828014"
114.102377003,22.5642061586,100.0,"114.102377003,22.5642061586"
114.108254,22.564313,56.2,"114.108254,22.564313"
114.118756,22.630163,65.3,"114.118756,22.630163"
113.946233,22.548424,165.3,"113.946233,22.548424"
113.816099,22.69545,33.7,"113.816099,22.69545"
113.858188,22.608238,69.4,"113.858188,22.608238"
114.239823338,22.7329765444,52.2,"114.239823338,22.7329765444"
113.914326202,22.5215450485,98.2,"113.914326202,22.5215450485"
113.938293,22.484402,138.6,"113.938293,22.484402"
114.041055768,22.6336944611,51.8,"114.041055768,22.6336944611"
114.153162,22.611152,109.3,"114.153162,22.611152"
114.045512303,22.5301457135,200.0,"114.045512303,22.5301457135"
114.032923,22.543661,160.4,"114.032923,22.543661"
114.047233,22.705777,51.1,"114.047233,22.705777"
114.116146901,22.5552327355,98.2,"114.116146901,22.5552327355"
114.07237,22.549489,163.0,"114.07237,22.549489"
113.917299655,22.5427857088,250.0,"113.917299655,22.5427857088"
113.919714,22.485782,126.3,"113.919714,22.485782"
114.03948,22.63568,67.4,"114.03948,22.63568"
113.860695,22.606257,98.9,"113.860695,22.606257"
114.043332,22.667554,73.0,"114.043332,22.667554"
113.868775,22.561203,82.8,"113.868775,22.561203"
113.856751,22.575561,96.6,"113.856751,22.575561"
113.971732475,22.5330485224,143.7,"113.971732475,22.5330485224"
113.935081201,22.5225353995,230.0,"113.935081201,22.5225353995"
114.046965945,22.5529979778,152.0,"114.046965945,22.5529979778"
113.928690731,22.5044512044,115.4,"113.928690731,22.5044512044"
114.031279,22.646615,36.2,"114.031279,22.646615"
114.024532,22.633317,139.3,"114.024532,22.633317"
114.215913,22.716854,38.1,"114.215913,22.716854"
113.83207,22.658162,87.2,"113.83207,22.658162"
114.053863292,22.5301041711,200.0,"114.053863292,22.5301041711"
114.140558,22.617428,16.7,"114.140558,22.617428"
114.2293,22.695314,62.7,"114.2293,22.695314"
113.931376228,22.5147457204,110.2,"113.931376228,22.5147457204"
114.120984,22.54819,131.9,"114.120984,22.54819"
114.272077,22.725041,48.0,"114.272077,22.725041"
114.281707,22.734481,59.6,"114.281707,22.734481"
114.042886,22.636677,84.5,"114.042886,22.636677"
114.30681,22.607979,46.2,"114.30681,22.607979"
113.908397,22.581864,70.0,"113.908397,22.581864"
113.893813,22.587166,116.7,"113.893813,22.587166"
114.065468,22.668721,100.0,"114.065468,22.668721"
114.030551,22.530774,101.9,"114.030551,22.530774"
114.039009,22.654116,78.9,"114.039009,22.654116"
113.895675158,22.5766716128,80.0,"113.895675158,22.5766716128"
114.128880091,22.5616334714,142.9,"114.128880091,22.5616334714"
114.146662,22.550326,109.1,"114.146662,22.550326"
114.082979,22.630435,92.0,"114.082979,22.630435"
114.25771572,22.7370717153,53.6,"114.25771572,22.7370717153"
114.150158364,22.5651162961,20.5,"114.150158364,22.5651162961"
114.022255,22.642309,85.1,"114.022255,22.642309"
113.973904143,22.5547161969,96.8,"113.973904143,22.5547161969"
114.146662,22.550326,104.2,"114.146662,22.550326"
113.911694053,22.5323346555,105.1,"113.911694053,22.5323346555"
113.936553919,22.5118266256,70.9,"113.936553919,22.5118266256"
114.020544,22.643385,86.2,"114.020544,22.643385"
114.119539,22.617656,66.7,"114.119539,22.617656"
114.052664,22.561407,243.3,"114.052664,22.561407"
114.264999,22.596519,75.9,"114.264999,22.596519"
113.916200314,22.5779357179,90.9,"113.916200314,22.5779357179"
114.103355,22.545851,118.8,"114.103355,22.545851"
114.058592,22.525574,112.9,"114.058592,22.525574"
114.24391,22.725198,65.2,"114.24391,22.725198"
113.920367994,22.5450591487,87.6,"113.920367994,22.5450591487"
114.156789954,22.6222339843,54.0,"114.156789954,22.6222339843"
113.81911619,22.6800160079,98.6,"113.81911619,22.6800160079"
114.038798,22.67815,62.7,"114.038798,22.67815"
114.273219,22.731377,54.5,"114.273219,22.731377"
113.893813,22.587166,106.5,"113.893813,22.587166"
114.020544,22.643385,104.5,"114.020544,22.643385"
114.040142,22.572458,83.3,"114.040142,22.572458"
114.045867,22.56648,136.7,"114.045867,22.56648"
114.10356,22.545358,187.5,"114.10356,22.545358"
114.042886,22.636677,84.3,"114.042886,22.636677"
113.874243,22.603945,68.4,"113.874243,22.603945"
113.951447182,22.5315653629,129.8,"113.951447182,22.5315653629"
114.159227,22.625893,100.0,"114.159227,22.625893"
113.939238839,22.5267715678,121.1,"113.939238839,22.5267715678"
114.126787,22.561938,83.3,"114.126787,22.561938"
114.017863,22.651492,126.0,"114.017863,22.651492"
113.991743,22.593965,126.5,"113.991743,22.593965"
114.258273,22.719084,37.9,"114.258273,22.719084"
113.934651104,22.4934397704,88.3,"113.934651104,22.4934397704"
113.929893,22.53207,143.3,"113.929893,22.53207"
114.052664,22.561407,84.8,"114.052664,22.561407"
114.272077,22.725041,40.0,"114.272077,22.725041"
114.23453206,22.6825499548,62.2,"114.23453206,22.6825499548"
114.112788,22.560197,111.9,"114.112788,22.560197"
113.923599,22.52376,90.0,"113.923599,22.52376"
114.022867,22.5454197108,95.2,"114.022867,22.5454197108"
114.01931,22.649534,231.7,"114.01931,22.649534"
113.924871,22.558119,94.3,"113.924871,22.558119"
114.132226914,22.546930199,125.0,"114.132226914,22.546930199"
114.049142,22.625466,90.8,"114.049142,22.625466"
114.136063,22.577684,100.0,"114.136063,22.577684"
113.927583,22.489865,126.7,"113.927583,22.489865"
113.982838,22.554811,180.5,"113.982838,22.554811"
113.88482,22.566743,110.4,"113.88482,22.566743"
114.026806,22.6600979925,173.3,"114.026806,22.6600979925"
114.082149363,22.548138643,123.3,"114.082149363,22.548138643"
114.275613,22.695937,48.1,"114.275613,22.695937"
114.056288,22.527451,128.6,"114.056288,22.527451"
113.973075,22.546479,122.0,"113.973075,22.546479"
113.938027,22.487194,191.9,"113.938027,22.487194"
114.043869,22.622882,89.5,"114.043869,22.622882"
113.9435,22.530308,211.1,"113.9435,22.530308"
114.021247,22.677115,28.3,"114.021247,22.677115"
114.260787,22.598671,73.3,"114.260787,22.598671"
114.275613,22.695937,50.0,"114.275613,22.695937"
114.127677,22.60437,72.6,"114.127677,22.60437"
114.009396,22.678586,45.3,"114.009396,22.678586"
114.028421,22.633667,82.4,"114.028421,22.633667"
114.073390262,22.5339721342,125.8,"114.073390262,22.5339721342"
113.868775,22.561203,60.0,"113.868775,22.561203"
114.304515,22.729258,46.0,"114.304515,22.729258"
114.143172,22.632277,60.4,"114.143172,22.632277"
114.0199,22.647588,76.1,"114.0199,22.647588"
114.236682,22.708636,74.4,"114.236682,22.708636"
114.050193,22.546541,238.8,"114.050193,22.546541"
113.931122121,22.5227909829,152.8,"113.931122121,22.5227909829"
113.866161,22.618383,53.1,"113.866161,22.618383"
113.839908,22.639438,81.9,"113.839908,22.639438"
113.906396,22.580543,86.6,"113.906396,22.580543"
114.129203,22.607857,72.6,"114.129203,22.607857"
114.089848019,22.6602586685,51.7,"114.089848019,22.6602586685"
113.790154,22.730803,46.4,"113.790154,22.730803"
114.265889,22.738561,41.4,"114.265889,22.738561"
114.135582,22.565791,99.0,"114.135582,22.565791"
113.933944,22.518672,177.1,"113.933944,22.518672"
114.176566,22.641429,48.0,"114.176566,22.641429"
114.133486535,22.5440646672,107.7,"114.133486535,22.5440646672"
114.053585,22.526829,159.0,"114.053585,22.526829"
114.01749,22.648238,198.6,"114.01749,22.648238"
113.932989,22.493654,111.4,"113.932989,22.493654"
113.991743,22.593965,119.6,"113.991743,22.593965"
114.2293,22.695314,50.6,"114.2293,22.695314"
114.233453,22.698575,67.0,"114.233453,22.698575"
113.919332378,22.5790092673,71.4,"113.919332378,22.5790092673"
114.132641752,22.5555201867,95.0,"114.132641752,22.5555201867"
114.034306,22.655875,88.0,"114.034306,22.655875"
114.146647566,22.5612549501,70.7,"114.146647566,22.5612549501"
114.082994,22.533052,103.8,"114.082994,22.533052"
113.860728,22.596133,67.4,"113.860728,22.596133"
113.962196171,22.5530281133,108.4,"113.962196171,22.5530281133"
113.957812764,22.5280255333,155.9,"113.957812764,22.5280255333"
113.816782,22.708482,37.0,"113.816782,22.708482"
114.053863292,22.5301041711,195.0,"114.053863292,22.5301041711"
114.077906586,22.5392509891,140.0,"114.077906586,22.5392509891"
114.048716511,22.6181544839,132.7,"114.048716511,22.6181544839"
113.838651,22.775895,42.7,"113.838651,22.775895"
113.870734,22.58227,98.0,"113.870734,22.58227"
114.14398,22.623621,61.8,"114.14398,22.623621"
113.938027,22.487194,133.3,"113.938027,22.487194"
114.034306,22.655875,84.4,"114.034306,22.655875"
114.057973,22.643157,56.4,"114.057973,22.643157"
114.041031,22.748504,30.8,"114.041031,22.748504"
113.9611,22.553981,178.6,"113.9611,22.553981"
114.073390262,22.5339721342,106.1,"114.073390262,22.5339721342"
114.246372,22.59425,43.4,"114.246372,22.59425"
114.045867,22.56648,146.1,"114.045867,22.56648"
114.054127185,22.6036823592,106.9,"114.054127185,22.6036823592"
114.039989,22.655093,89.2,"114.039989,22.655093"
113.8217,22.722579,29.1,"113.8217,22.722579"
114.129900359,22.5451323164,97.7,"114.129900359,22.5451323164"
114.048572,22.654791,50.0,"114.048572,22.654791"
114.227253247,22.7026852121,56.8,"114.227253247,22.7026852121"
113.899041,22.502003,107.4,"113.899041,22.502003"
113.93143,22.510947,152.5,"113.93143,22.510947"
114.081439,22.541143,147.0,"114.081439,22.541143"
113.908165,22.580163,64.0,"113.908165,22.580163"
114.048536,22.606294,91.2,"114.048536,22.606294"
113.868775,22.561203,75.0,"113.868775,22.561203"
113.93504547,22.5312336688,157.9,"113.93504547,22.5312336688"
113.986407,22.541442,126.7,"113.986407,22.541442"
114.052729105,22.5307361197,101.4,"114.052729105,22.5307361197"
114.139138296,22.5531047724,86.4,"114.139138296,22.5531047724"
113.868387,22.747352,42.4,"113.868387,22.747352"
114.116250245,22.5581503015,145.0,"114.116250245,22.5581503015"
114.088298,22.71109,25.0,"114.088298,22.71109"
113.862617,22.572787,84.3,"113.862617,22.572787"
114.268117,22.724439,83.9,"114.268117,22.724439"
113.889415063,22.5688768066,115.6,"113.889415063,22.5688768066"
113.897925,22.552472,103.9,"113.897925,22.552472"
113.93632,22.537291,160.7,"113.93632,22.537291"
113.995503,22.598204,91.1,"113.995503,22.598204"
113.926319,22.549557,98.9,"113.926319,22.549557"
114.179095,22.609439,40.0,"114.179095,22.609439"
113.810652,22.671611,46.2,"113.810652,22.671611"
114.2402,22.708333,60.8,"114.2402,22.708333"
113.920431,22.495075,169.1,"113.920431,22.495075"
114.034887785,22.6720287744,54.4,"114.034887785,22.6720287744"
114.113117,22.615375,57.1,"114.113117,22.615375"
113.823567,22.724734,63.3,"113.823567,22.724734"
113.938157528,22.5265009937,116.7,"113.938157528,22.5265009937"
114.125515056,22.6015155024,65.5,"114.125515056,22.6015155024"
113.868775,22.561203,69.0,"113.868775,22.561203"
114.181177,22.610422,105.0,"114.181177,22.610422"
114.051103811,22.6231696406,64.0,"114.051103811,22.6231696406"
114.231201,22.729611,50.6,"114.231201,22.729611"
113.859565,22.608903,75.7,"113.859565,22.608903"
113.862216,22.766756,44.4,"113.862216,22.766756"
114.042886,22.636677,89.9,"114.042886,22.636677"
114.146576,22.555308,121.4,"114.146576,22.555308"
113.924048551,22.5113852245,150.0,"113.924048551,22.5113852245"
113.934174048,22.5150433874,164.6,"113.934174048,22.5150433874"
114.030783,22.65875,60.0,"114.030783,22.65875"
113.928690731,22.5044512044,130.4,"113.928690731,22.5044512044"
114.029034,22.64873,69.6,"114.029034,22.64873"
114.058929356,22.5373132959,144.2,"114.058929356,22.5373132959"
114.038099,22.639959,70.6,"114.038099,22.639959"
113.826768,22.72277,51.5,"113.826768,22.72277"
113.951717,22.766758,93.3,"113.951717,22.766758"
114.241446,22.717771,47.5,"114.241446,22.717771"
113.93054,22.499302,86.8,"113.93054,22.499302"
113.839953,22.639189,86.5,"113.839953,22.639189"
114.096615922,22.558680074,179.3,"114.096615922,22.558680074"
114.114687,22.618013,61.9,"114.114687,22.618013"
113.809456,22.67401,51.6,"113.809456,22.67401"
114.225879,22.729864,76.1,"114.225879,22.729864"
114.148196263,22.6170373567,137.5,"114.148196263,22.6170373567"
114.132876974,22.5982994563,65.2,"114.132876974,22.5982994563"
114.053503,22.675984,56.4,"114.053503,22.675984"
113.818632,22.681362,86.5,"113.818632,22.681362"
114.102377003,22.5642061586,104.4,"114.102377003,22.5642061586"
114.238794804,22.7266948226,51.4,"114.238794804,22.7266948226"
113.865681,22.594158,96.8,"113.865681,22.594158"
114.143903291,22.5883509032,50.6,"114.143903291,22.5883509032"
113.837150301,22.6870386238,50.0,"113.837150301,22.6870386238"
114.053438,22.621566,61.5,"114.053438,22.621566"
113.875364,22.588753,121.5,"113.875364,22.588753"
113.93504547,22.5312336688,186.8,"113.93504547,22.5312336688"
114.151512,22.622112,75.1,"114.151512,22.622112"
114.031970617,22.5397236833,163.6,"114.031970617,22.5397236833"
114.056288,22.527451,80.0,"114.056288,22.527451"
113.957672,22.547709,121.7,"113.957672,22.547709"
114.11852,22.557233,95.2,"114.11852,22.557233"
113.812335,22.739575,26.9,"113.812335,22.739575"
114.227253247,22.7026852121,58.8,"114.227253247,22.7026852121"
114.048893977,22.5211309982,90.7,"114.048893977,22.5211309982"
114.349443542,22.712257368,47.1,"114.349443542,22.712257368"
113.911956,22.531832,82.8,"113.911956,22.531832"
113.956733149,22.5510493641,148.3,"113.956733149,22.5510493641"
113.854349,22.602062,68.7,"113.854349,22.602062"
114.133739506,22.5475955273,85.3,"114.133739506,22.5475955273"
113.925177,22.523911,122.2,"113.925177,22.523911"
113.945584427,22.5050413568,161.3,"113.945584427,22.5050413568"
114.125725,22.550274,199.1,"114.125725,22.550274"
113.816001,22.673955,69.4,"113.816001,22.673955"
113.928528,22.649506,48.9,"113.928528,22.649506"
114.04391,22.638343,76.1,"114.04391,22.638343"
113.980565,22.559573,135.3,"113.980565,22.559573"
114.042489,22.633937,47.2,"114.042489,22.633937"
113.938027,22.487194,164.6,"113.938027,22.487194"
113.911709,22.58592,142.9,"113.911709,22.58592"
113.844995,22.635945,66.6,"113.844995,22.635945"
113.990605,22.54685,127.1,"113.990605,22.54685"
114.026806,22.6600979925,63.6,"114.026806,22.6600979925"
114.072026,22.659738,83.2,"114.072026,22.659738"
113.880109303,22.5712087136,53.2,"113.880109303,22.5712087136"
113.957059,22.580294,106.7,"113.957059,22.580294"
113.93524079,22.4996136856,129.4,"113.93524079,22.4996136856"
114.27484,22.727569,63.4,"114.27484,22.727569"
114.050498603,22.5270505283,91.2,"114.050498603,22.5270505283"
114.321476,22.718574,31.4,"114.321476,22.718574"
114.270227,22.728088,44.0,"114.270227,22.728088"
113.957672,22.547709,125.0,"113.957672,22.547709"
114.140328164,22.5555123386,110.5,"114.140328164,22.5555123386"
114.23453206,22.6825499548,56.4,"114.23453206,22.6825499548"
114.026040964,22.5606129389,135.6,"114.026040964,22.5606129389"
114.042743,22.706057,70.6,"114.042743,22.706057"
114.106867,22.564112,122.8,"114.106867,22.564112"
114.127407929,22.5862169709,75.8,"114.127407929,22.5862169709"
114.131042355,22.5476258277,170.8,"114.131042355,22.5476258277"
114.016133,22.657426,62.7,"114.016133,22.657426"
114.122769,22.564458,75.0,"114.122769,22.564458"
114.202102,22.659833,43.3,"114.202102,22.659833"
114.236146,22.554003,124.0,"114.236146,22.554003"
114.239464,22.733865,52.6,"114.239464,22.733865"
113.894031,22.589381,84.7,"113.894031,22.589381"
114.067648,22.516543,103.2,"114.067648,22.516543"
114.054775,22.648681,85.0,"114.054775,22.648681"
114.085604,22.63405,79.3,"114.085604,22.63405"
113.941723,22.49776,128.4,"113.941723,22.49776"
113.972004221,22.528065995,184.2,"113.972004221,22.528065995"
113.949425,22.759493,41.0,"113.949425,22.759493"
113.908397,22.581864,97.0,"113.908397,22.581864"
113.891326,22.497142,100.0,"113.891326,22.497142"
113.869381,22.569626,72.0,"113.869381,22.569626"
114.053721,22.646589,54.0,"114.053721,22.646589"
114.07238,22.65101,74.3,"114.07238,22.65101"
113.921231,22.485903,169.5,"113.921231,22.485903"
114.016842,22.638013,100.0,"114.016842,22.638013"
113.80787,22.738783,25.4,"113.80787,22.738783"
114.077648,22.635214,51.5,"114.077648,22.635214"
113.975129,22.582966,91.9,"113.975129,22.582966"
113.889953,22.560644,118.2,"113.889953,22.560644"
113.955704,22.590702,96.7,"113.955704,22.590702"
114.084598,22.632322,95.2,"114.084598,22.632322"
113.83207,22.658162,69.0,"113.83207,22.658162"
114.006345,22.673389,36.8,"114.006345,22.673389"
113.950222773,22.5474101598,188.9,"113.950222773,22.5474101598"
113.821344,22.724884,69.3,"113.821344,22.724884"
113.889284194,22.571537204,123.7,"113.889284194,22.571537204"
114.329632,22.606869,39.5,"114.329632,22.606869"
113.794822,22.747045,47.5,"113.794822,22.747045"
114.022252,22.667032,73.3,"114.022252,22.667032"
113.98288,22.55212,147.4,"113.98288,22.55212"
113.877308,22.568438,62.4,"113.877308,22.568438"
114.063071,22.63595,92.1,"114.063071,22.63595"
113.851362,22.597142,64.6,"113.851362,22.597142"
113.838082,22.774687,53.9,"113.838082,22.774687"
114.126227,22.59889,59.1,"114.126227,22.59889"
114.044485,22.66556,176.7,"114.044485,22.66556"
114.050562866,22.5220999086,102.4,"114.050562866,22.5220999086"
113.98485,22.540438,95.2,"113.98485,22.540438"
113.83245,22.757656,51.2,"113.83245,22.757656"
114.139900292,22.5526596094,79.4,"114.139900292,22.5526596094"
114.058111,22.533197,204.2,"114.058111,22.533197"
114.071953,22.66271,40.0,"114.071953,22.66271"
113.938293,22.484402,132.4,"113.938293,22.484402"
114.049428,22.659437,76.9,"114.049428,22.659437"
113.927414,22.560305,110.7,"113.927414,22.560305"
114.034949071,22.6464001824,53.3,"114.034949071,22.6464001824"
114.151173,22.627323,48.7,"114.151173,22.627323"
114.076375,22.56991,194.0,"114.076375,22.56991"
114.201101,22.643961,34.1,"114.201101,22.643961"
114.088523,22.632767,90.7,"114.088523,22.632767"
114.074002,22.575974,193.3,"114.074002,22.575974"
114.064675,22.640224,138.9,"114.064675,22.640224"
114.043043,22.677506,59.2,"114.043043,22.677506"
113.975129,22.582945,96.0,"113.975129,22.582945"
114.065467558,22.5693491897,243.8,"114.065467558,22.5693491897"
114.072327,22.533448,78.0,"114.072327,22.533448"
114.064675,22.640224,87.2,"114.064675,22.640224"
114.132061,22.543821,88.5,"114.132061,22.543821"
114.03521,22.632118,76.4,"114.03521,22.632118"
114.017743,22.63706,105.3,"114.017743,22.63706"
114.065564356,22.5776782776,186.0,"114.065564356,22.5776782776"
113.830076,22.656152,93.3,"113.830076,22.656152"
114.12874243,22.5480912247,110.3,"114.12874243,22.5480912247"
113.832333,22.677796,71.6,"113.832333,22.677796"
114.01749,22.648238,86.1,"114.01749,22.648238"
114.225089,22.734888,39.3,"114.225089,22.734888"
114.020544,22.643385,80.4,"114.020544,22.643385"
113.936725251,22.4849034258,166.7,"113.936725251,22.4849034258"
114.057869,22.571981,197.2,"114.057869,22.571981"
114.082006,22.529845,128.8,"114.082006,22.529845"
114.270518,22.730399,41.6,"114.270518,22.730399"
114.185173566,22.6427630673,116.3,"114.185173566,22.6427630673"
113.853126,22.770045,40.9,"113.853126,22.770045"
114.236682,22.708636,74.4,"114.236682,22.708636"
114.27811,22.733017,48.3,"114.27811,22.733017"
113.938638384,22.5074877643,77.3,"113.938638384,22.5074877643"
113.880109303,22.5712087136,160.0,"113.880109303,22.5712087136"
113.815445,22.698368,60.0,"113.815445,22.698368"
113.911427,22.584842,100.0,"113.911427,22.584842"
114.089926,22.544889,108.4,"114.089926,22.544889"
114.137350128,22.557732424,84.2,"114.137350128,22.557732424"
114.076927412,22.5558028263,179.2,"114.076927412,22.5558028263"
113.810597,22.704875,41.8,"113.810597,22.704875"
114.079069,22.66187,72.0,"114.079069,22.66187"
113.893811,22.590524,80.2,"113.893811,22.590524"
114.108507,22.562945,55.3,"114.108507,22.562945"
114.127378,22.543529,190.9,"114.127378,22.543529"
114.14956452,22.5543485128,84.1,"114.14956452,22.5543485128"
113.880031,22.583363,50.0,"113.880031,22.583363"
113.978759,22.554278,209.1,"113.978759,22.554278"
114.031970617,22.5397236833,177.4,"114.031970617,22.5397236833"
114.016842,22.638013,90.0,"114.016842,22.638013"
113.893323,22.485198,73.6,"113.893323,22.485198"
114.284242,22.754512,37.0,"114.284242,22.754512"
114.043012,22.654776,74.0,"114.043012,22.654776"
113.941933,22.690796,22.0,"113.941933,22.690796"
114.035916,22.680587,60.0,"114.035916,22.680587"
114.075237,22.621279,66.7,"114.075237,22.621279"
114.246728965,22.7330501005,30.2,"114.246728965,22.7330501005"
113.852175,22.598139,53.3,"113.852175,22.598139"
114.049714,22.527604,109.0,"114.049714,22.527604"
113.932654,22.524669,100.0,"113.932654,22.524669"
114.24391,22.725198,54.9,"114.24391,22.725198"
114.024105,22.755056,30.2,"114.024105,22.755056"
114.03281206,22.5399829982,100.0,"114.03281206,22.5399829982"
113.927414,22.560305,94.0,"113.927414,22.560305"
114.12384,22.59291,50.5,"114.12384,22.59291"
113.933607,22.530811,163.0,"113.933607,22.530811"
114.248071034,22.7187504189,65.2,"114.248071034,22.7187504189"
113.983945638,22.5532445864,126.0,"113.983945638,22.5532445864"
114.070122,22.63045,95.5,"114.070122,22.63045"
114.05331553,22.5478992946,243.8,"114.05331553,22.5478992946"
114.036729,22.630509,93.8,"114.036729,22.630509"
113.84072,22.791656,71.4,"113.84072,22.791656"
113.862379,22.618649,67.5,"113.862379,22.618649"
113.826762,22.664605,68.4,"113.826762,22.664605"
114.215412,22.70251,70.3,"114.215412,22.70251"
113.966370326,22.5726403828,74.7,"113.966370326,22.5726403828"
113.935106,22.518627,153.8,"113.935106,22.518627"
114.135047,22.550067,103.2,"114.135047,22.550067"
114.071434741,22.5219558931,87.5,"114.071434741,22.5219558931"
114.139875507,22.5536352645,119.5,"114.139875507,22.5536352645"
114.215774,22.656192,55.9,"114.215774,22.656192"
114.2177,22.65305,86.0,"114.2177,22.65305"
114.273638,22.723686,30.3,"114.273638,22.723686"
113.907637,22.587732,70.0,"113.907637,22.587732"
114.046604565,22.5545904459,210.0,"114.046604565,22.5545904459"
114.052767,22.608614,243.3,"114.052767,22.608614"
114.073494081,22.5274887427,110.7,"114.073494081,22.5274887427"
113.925471305,22.5439816201,128.6,"113.925471305,22.5439816201"
113.819015,22.679565,60.4,"113.819015,22.679565"
114.154723,22.625201,50.0,"114.154723,22.625201"
113.913018,22.584418,95.8,"113.913018,22.584418"
113.9611,22.553981,89.3,"113.9611,22.553981"
113.903375,22.566968,76.1,"113.903375,22.566968"
114.018657,22.740552,35.7,"114.018657,22.740552"
114.162775,22.63348,43.4,"114.162775,22.63348"
114.213164873,22.7128307042,54.2,"114.213164873,22.7128307042"
114.055973,22.683985,106.4,"114.055973,22.683985"
113.938027,22.487194,120.6,"113.938027,22.487194"
114.077394,22.618285,78.6,"114.077394,22.618285"
114.120193,22.636144,92.4,"114.120193,22.636144"
114.037181793,22.5601985393,225.0,"114.037181793,22.5601985393"
113.846075,22.743059,44.4,"113.846075,22.743059"
114.132287164,22.5608646967,84.4,"114.132287164,22.5608646967"
114.058319,22.640414,58.5,"114.058319,22.640414"
114.057859587,22.5318020798,250.0,"114.057859587,22.5318020798"
113.978618,22.545339,177.1,"113.978618,22.545339"
114.116330895,22.5566243497,130.0,"114.116330895,22.5566243497"
114.006076,22.673502,38.3,"114.006076,22.673502"
113.987008691,22.5704588344,134.8,"113.987008691,22.5704588344"
114.15591,22.62387,101.9,"114.15591,22.62387"
113.808598,22.739561,30.0,"113.808598,22.739561"
113.84016,22.777484,45.0,"113.84016,22.777484"
114.061605,22.646622,47.5,"114.061605,22.646622"
114.116346284,22.6370048983,66.2,"114.116346284,22.6370048983"
114.032271,22.634271,76.4,"114.032271,22.634271"
114.003306,22.536457,81.8,"114.003306,22.536457"
114.021111931,22.5478660029,129.0,"114.021111931,22.5478660029"
114.178740178,22.5649814519,70.3,"114.178740178,22.5649814519"
113.847637,22.605962,73.0,"113.847637,22.605962"
113.912478,22.785978,43.3,"113.912478,22.785978"
114.133739506,22.5475955273,128.2,"114.133739506,22.5475955273"
114.035824,22.641371,81.7,"114.035824,22.641371"
114.044982,22.618881,60.0,"114.044982,22.618881"
113.924871,22.558119,122.0,"113.924871,22.558119"
114.213222,22.651018,72.7,"114.213222,22.651018"
114.026625,22.638846,94.2,"114.026625,22.638846"
114.247483,22.698463,54.0,"114.247483,22.698463"
113.897045611,22.5939126704,51.0,"113.897045611,22.5939126704"
113.958856,22.547879,162.5,"113.958856,22.547879"
114.164776,22.635518,46.9,"114.164776,22.635518"
113.90769,22.565019,82.1,"113.90769,22.565019"
113.876625,22.57698,114.6,"113.876625,22.57698"
114.066264,22.638654,125.6,"114.066264,22.638654"
113.812886,22.686991,84.0,"113.812886,22.686991"
113.928127,22.538715,94.6,"113.928127,22.538715"
113.833798,22.713556,41.5,"113.833798,22.713556"
114.079069,22.66187,54.8,"114.079069,22.66187"
114.245127,22.700487,45.0,"114.245127,22.700487"
114.11328882,22.5761833092,83.3,"114.11328882,22.5761833092"
113.901599708,22.5069909887,84.2,"113.901599708,22.5069909887"
114.043332,22.667554,122.2,"114.043332,22.667554"
114.139875507,22.5536352645,107.5,"114.139875507,22.5536352645"
113.851271,22.600832,62.0,"113.851271,22.600832"
113.860731,22.606618,50.0,"113.860731,22.606618"
114.066155,22.636961,63.9,"114.066155,22.636961"
113.927583,22.489865,144.4,"113.927583,22.489865"
114.240876,22.755592,40.9,"114.240876,22.755592"
113.856994,22.601357,67.1,"113.856994,22.601357"
113.848579,22.622189,83.3,"113.848579,22.622189"
114.124882,22.612011,105.6,"114.124882,22.612011"
113.963331,22.549812,118.8,"113.963331,22.549812"
114.135912204,22.5576787689,107.7,"114.135912204,22.5576787689"
114.118204,22.549686,209.3,"114.118204,22.549686"
113.945584427,22.5050413568,190.7,"113.945584427,22.5050413568"
114.265695,22.739436,51.7,"114.265695,22.739436"
113.863889,22.587753,55.0,"113.863889,22.587753"
114.22597,22.73853,28.2,"114.22597,22.73853"
114.061707,22.53181,132.0,"114.061707,22.53181"
114.075296,22.649497,50.8,"114.075296,22.649497"
114.0091,22.686134,52.3,"114.0091,22.686134"
114.108771,22.566794,90.0,"114.108771,22.566794"
113.927414,22.560305,117.3,"113.927414,22.560305"
113.9435,22.530308,180.0,"113.9435,22.530308"
